region;tik;uik;uik_url;uik_address;uik_voteroom_address;uik_geocoding_address;geocoding_kind;geocoding_precision;lat;lon;voters_include;weight;population
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1622;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222783;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Сытнинская улица, дом 5/7, ГОУ СОШ №91;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Кронверкский проспект, дом 49, СПб ГИТМО;Россия, Санкт-Петербург, Кронверкский проспект, 49;house;exact;59.95616;30.309372999999997;2228.0;0.025466349670811995;3479.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1623;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222795;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Сытнинская улица, дом 5/7, ГОУ СОШ №91;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Сытнинская улица, дом 5/7, ГОУ СОШ №91;Россия, Санкт-Петербург, Сытнинская улица, 5;house;number;59.95694;30.309355;1217.0;0.01391047915142648;1900.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1624;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222804;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Большая Монетная улица, дом 2/4, ГОУ СОШ №84;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, Большая Монетная улица, дом 2/4, ГОУ СОШ №84;Россия, Санкт-Петербург, Большая Монетная улица, 2;house;number;59.960715;30.312212;1775.0;0.020288496708119972;2772.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1625;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222817;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, улица Большая Монетная, дом 2/4, ГОУ СОШ №84;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, улица Большая Монетная, дом 2/4, ГОУ СОШ №84;Россия, Санкт-Петербург, Большая Монетная улица, 2;house;number;59.960715;30.312212;1731.0;0.019785570592538406;2703.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1626;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222833;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, улица Сытнинская, дом 5/7, ГОУ СОШ №91;197101, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ Кронверкское, улица Сытнинская, дом 5/7, ГОУ СОШ №91;Россия, Санкт-Петербург, Сытнинская улица, 5;house;number;59.95694;30.309355;976.0;0.01115581565471836;1524.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1644;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222633;"197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Чкаловский проспект, дом 15, литера А, ЗАО ""СПб-Принт""";"197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Чкаловский проспект, дом 15, литера А, ЗАО ""СПб-Принт""";Россия, Санкт-Петербург, Чкаловский проспект, 15;house;exact;59.962899;30.295494;1645.0;0.018802578639356256;2569.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1645;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222644;197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Пудожская, дом 4 Б, гимназия №56;197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Пудожская, дом 4 Б, гимназия №56;Россия, Санкт-Петербург, Пудожская улица, 4Б;house;exact;59.964165;30.293428000000002;1360.0;0.01554498902706657;2124.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1646;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222610;"197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Чкаловский проспект, дом 15, литера А, ЗАО ""СПб-Принт""";"197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Чкаловский проспект, дом 15, литера А, ЗАО ""СПб-Принт""";Россия, Санкт-Петербург, Чкаловский проспект, 15;house;exact;59.962899;30.295494;1816.0;0.020757132406730067;2836.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1647;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222659;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Шамшева, дом 8, ДК имени Шелгунова;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Шамшева, дом 8, ДК имени Шелгунова;Россия, Санкт-Петербург, Шамшева улица, 8;house;exact;59.960336;30.300848;2561.0;0.029272585954645207;3999.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1648;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222670;"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Большой проспект П.С., дом 29/2, ГБНОУ ""Академия цифровых технологий""";"197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Большой проспект П.С., дом 29/2, ГБНОУ ""Академия цифровых технологий""";Россия, Санкт-Петербург, Большой проспект Петроградской стороны, 29/2;house;exact;59.95789499999999;30.299788;1202.0;0.01373902706656913;1877.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1649;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222737;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2-4, ГОУ СОШ №50;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2-4, ГОУ СОШ №50;Россия, Санкт-Петербург, Малая Разночинная улица, 2-4;house;exact;59.957623999999996;30.292144;1265.0;0.014459125822970008;1975.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1650;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222996;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2-4, ГОУ СОШ №50;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2-4, ГОУ СОШ №50;Россия, Санкт-Петербург, Малая Разночинная улица, 2-4;house;exact;59.957623999999996;30.292144;834.0;0.009532735918068764;1302.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1651;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222714;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2/4, ГБОУ СОШ №50;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Малая Разночинная, дом 2/4, ГБОУ СОШ №50;Россия, Санкт-Петербург, Малая Разночинная улица, 2-4;house;exact;59.957623999999996;30.292144;1601.0;0.01829965252377469;2500.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1652;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222683;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Красного Курсанта, дом 6/9, гимназия №610;197198, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, улица Красного Курсанта, дом 6/9, гимназия №610;Россия, Санкт-Петербург, улица Красного Курсанта, 6/9;house;exact;59.954997999999996;30.292223999999997;1129.0;0.01290462692026335;1763.0
город Санкт-Петербург;ТИК № 54;Участковая избирательная комиссия №1653;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784012222694;197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Новоладожская улица, дом 8, ГБОУ Центр образования №173;197110, Город Санкт-Петербург, Петроградский район, муниципальное образование муниципальный округ округ Петровский, Новоладожская улица, дом 8, ГБОУ Центр образования №173;Россия, Санкт-Петербург, Новоладожская улица, 8;house;exact;59.962485;30.273477000000003;1785.0;0.020402798098024873;2787.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1706;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198841;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Жоры Антоненко, дом 1, ГБОУ школа №417;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Жоры Антоненко, дом 1, ГБОУ школа №417;г Санкт-Петербург, г Ломоносов, ул Жоры Антоненко, д 1;locality;other;59.9008865;29.8151128;2569.0;0.031027319500471027;4206.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1708;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198843;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, Дворцовый проспект, дом 12/8, Ломоносовский городской дом культуры;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, Дворцовый проспект, дом 12/8, Ломоносовский городской дом культуры;г Санкт-Петербург, г Ломоносов, пр-кт Дворцовый, д 12/8;locality;other;59.9147913;29.774669199999998;2686.0;0.03244039711104133;4398.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1709;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198845;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Сафронова, дом 5, литера А, ГБОУ школа №602;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Сафронова, дом 5, литера А, ГБОУ школа №602;г Санкт-Петербург, г Ломоносов, ул Сафронова, д 5 литера а;locality;other;59.911140100000004;29.7807212;1803.0;0.021775888306480834;2952.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1710;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198847;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Сафронова, дом 5, литера А, ГБОУ школа №602;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Сафронова, дом 5, литера А, ГБОУ школа №602;г Санкт-Петербург, г Ломоносов, ул Сафронова, д 5 литера а;locality;other;59.911140100000004;29.7807212;1298.0;0.01567670716683978;2125.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1711;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198849;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Владимирская, дом 28, литера А, ГБОУ школа №426;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Владимирская, дом 28, литера А, ГБОУ школа №426;г Санкт-Петербург, г Ломоносов, ул Владимирская, д 28 литера а;locality;other;59.9062782;29.770425300000003;2302.0;0.027802603927631103;3769.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1712;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198851;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Владимирская, дом 28, литера А, ГБОУ школа №426;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Владимирская, дом 28, литера А, ГБОУ школа №426;г Санкт-Петербург, г Ломоносов, ул Владимирская, д 28 литера а;locality;other;59.9062782;29.770425300000003;1517.0;0.018321698591753425;2484.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1713;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198853;"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Красноармейская, дом 20, СПБ ГБУЗ ""Городская поликлиника №122""";"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Красноармейская, дом 20, СПБ ГБУЗ ""Городская поликлиника №122""";г Санкт-Петербург, г Ломоносов, ул Красноармейская, д 20;locality;other;59.907207299999996;29.7787424;2090.0;0.025242155607623374;3422.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1714;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198855;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Скуридина, дом 6А, литер А, ГБОУ школа №430;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Скуридина, дом 6А, литер А, ГБОУ школа №430;г Санкт-Петербург, г Ломоносов, ул Скуридина, д 6А литера а;locality;other;59.9039764;29.776156699999998;1657.0;0.020012560689871735;2713.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1715;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198857;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Скуридина, дом 6А, литер А, ГБОУ школа №430;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Скуридина, дом 6А, литер А, ГБОУ школа №430;г Санкт-Петербург, г Ломоносов, ул Скуридина, д 6А литера а;locality;other;59.9039764;29.776156699999998;1705.0;0.020592284837798014;2792.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1716;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198859;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Дегтярева, дом 1/7, ГБОУ школа №429;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Дегтярева, дом 1/7, ГБОУ школа №429;г Санкт-Петербург, г Ломоносов, ул Дегтярёва, д 1/7;locality;other;59.90961529999999;29.763350899999995;1214.0;0.014662189907968791;1988.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1717;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198861;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Дегтярева, дом 1/7, ГБОУ школа №429;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Дегтярева, дом 1/7, ГБОУ школа №429;г Санкт-Петербург, г Ломоносов, ул Дегтярёва, д 1/7;locality;other;59.90961529999999;29.763350899999995;1733.0;0.020930457257421677;2837.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1718;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198863;"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Федюнинского, дом 6, СПб ГБПОУ ""Петродворцовый колледж""";"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Федюнинского, дом 6, СПб ГБПОУ ""Петродворцовый колледж""";г Санкт-Петербург, г Ломоносов, ул Федюнинского, д 6;locality;other;59.897634200000006;29.778523800000002;2240.0;0.027053793569892993;3668.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1719;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198865;"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Федюнинского, дом 6, СПб ГБПОУ ""Петродворцовый колледж""";"198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Федюнинского, дом 6, СПб ГБПОУ ""Петродворцовый колледж""";г Санкт-Петербург, г Ломоносов, ул Федюнинского, д 6;locality;other;59.897634200000006;29.778523800000002;1459.0;0.017621198579675836;2389.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1721;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198867;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Победы, дом 28, корпус 2, ГБОУ школа №436;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Победы, дом 28, корпус 2, ГБОУ школа №436;г Санкт-Петербург, г Ломоносов, ул Победы, д 28 к 2;locality;other;59.897943000000005;29.7722148;1827.0;0.022065750380443973;2991.0
город Санкт-Петербург;ТИК № 55;Участковая избирательная комиссия №1722;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784013198869;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Победы, дом 28, корпус 2, ГБОУ школа №436;198412, Город Санкт-Петербург, Петродворцовый район, муниципальное образование город Ломоносов, улица Победы, дом 28, корпус 2, ГБОУ школа №436;г Санкт-Петербург, г Ломоносов, ул Победы, д 28 к 2;locality;other;59.897943000000005;29.7722148;2214.0;0.026739776323099592;3625.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1927;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281893;197341, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, 3-я линия 1-й половины, дом 10а, лицей №597;197341, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, 3-я линия 1-й половины, дом 10а, лицей №597;Россия, Санкт-Петербург, 3-я линия 1-й половины, 10А;house;exact;60.016586;30.296221999999997;2844.0;0.006620820665155021;3640.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1928;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281895;"194356, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Чистяковская улица, дом 2, гостиничный комплекс ""Коломяжский Визит""";"194356, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Чистяковская улица, дом 2, гостиничный комплекс ""Коломяжский Визит""";Россия, Санкт-Петербург, Чистяковская улица, 2;house;exact;60.03909399999999;30.299106;2812.0;0.006546324792691955;3599.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1929;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281897;194017, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Комендантский проспект, дом 53, корпус 3, Отделение дошкольного обучения детей школы №246;194017, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Комендантский проспект, дом 53, корпус 3, Отделение дошкольного обучения детей школы №246;Россия, Санкт-Петербург, Комендантский проспект, 53к3;house;exact;60.031634;30.236636999999998;4796.0;0.011165068885402068;6138.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1930;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281899;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;Россия, Санкт-Петербург, улица Щербакова, 18;house;exact;60.026478000000004;30.288254;2732.0;0.006360085111534289;3497.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1931;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281901;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;Россия, Санкт-Петербург, улица Щербакова, 18;house;exact;60.026478000000004;30.288254;2637.0;0.0061389254901595604;3375.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1932;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281903;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;Россия, Санкт-Петербург, улица Щербакова, 18;house;exact;60.026478000000004;30.288254;2782.0;0.00647648491225783;3561.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1933;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281905;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 18, школа №617;Россия, Санкт-Петербург, улица Щербакова, 18;house;exact;60.026478000000004;30.288254;1443.0;0.003359298248881398;1847.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1934;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281907;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;Россия, Санкт-Петербург, улица Щербакова, 16;house;exact;60.026685;30.290885999999997;1798.0;0.00418573683401854;2301.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1935;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281909;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;Россия, Санкт-Петербург, улица Щербакова, 16;house;exact;60.026685;30.290885999999997;1561.0;0.003634001778588955;1998.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1936;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281911;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, улица Щербакова, дом 16, школа №634;Россия, Санкт-Петербург, улица Щербакова, 16;house;exact;60.026685;30.290885999999997;1691.0;0.003936641260470162;2164.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1937;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281913;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;Россия, Санкт-Петербург, Новоколомяжский проспект, 4к4;house;exact;60.0269;30.298585;2322.0;0.005405606745601251;2972.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1938;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281915;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;Россия, Санкт-Петербург, Новоколомяжский проспект, 4к4;house;exact;60.0269;30.298585;2621.0;0.006101677553928027;3355.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1939;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281917;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;Россия, Санкт-Петербург, Новоколомяжский проспект, 4к4;house;exact;60.0269;30.298585;1922.0;0.004474408339812923;2460.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1940;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281919;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;197375, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Новоколомяжский проспект, дом 4/4, школа №253;Россия, Санкт-Петербург, Новоколомяжский проспект, 4к4;house;exact;60.0269;30.298585;2616.0;0.0060900375738556735;3348.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1941;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281921;"197341, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Поклоногорская улица, дом 52, СПб ГСУ СО ""Дом интернат для престарелых и инвалидов №1""";"197341, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Коломяги, Поклоногорская улица, дом 52, СПб ГСУ СО ""Дом интернат для престарелых и инвалидов №1""";г Санкт-Петербург, ул Поклонногорская, д 52;district;other;60.020503299999994;30.3019942;127.0;0.0002956554938377945;163.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1942;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028281923;197373, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Юнтолово, Нижне-Каменская улица, дом 2, ГБОУ средняя общеобразовательная школа №246 Приморского района Санкт-Петербурга;197373, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Юнтолово, Нижне-Каменская улица, дом 1, Центр физической культуры, спорта и здоровья Приморского района;Россия, Санкт-Петербург, Нижне-Каменская улица, 1;house;exact;60.029926;30.23051;3916.0;0.009116432392667745;5012.0
город Санкт-Петербург;ТИК № 56;Участковая избирательная комиссия №1943;http://www.st-petersburg.vybory.izbirkom.ru/region/st-petersburg/?action=ik&vrn=4784028328599;197373, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Юнтолово, Нижне-Каменская улица, дом 2, ГБОУ средняя общеобразовательная школа №246 Приморского района Санкт-Петербурга;197373, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ Юнтолово, Нижне-Каменская улица, дом 1, Центр физической культуры, спорта и здоровья Приморского района;Россия, Санкт-Петербург, Нижне-Каменская улица, 1;house;exact;60.029926;30.23051;2886.0;0.006718596497762796;3694.0
